date,playTitle,authorName,originalTitle,originalAuthorName
1765-04-29,"Xantippe, of Het booze wyf des filozoofs Sokrates beteugeld. Blyspel","Langendijk, Pieter",,
1765-04-29,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1765-05-02,Cleomenes. Treurspel,"Lingelbach, David",,
1765-05-02,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1765-05-06,Demophontes; treurspel,"Westerwijk, Gerard (Vertaler)",Demofoonte,"Metastasio, Pietro"
1765-05-06,De wanhébbelyke liefde. Kluchtspél,Nil Volentibus Arduum group,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1765-05-11,"De wedergevonden zoon, blyspel","Hartsen, Antoni","L'Enfant prodigue, comédie",Voltaire
1765-05-11,Warenar,"Coster, Samuel",Aulularia,"Plautus, T. Maccius"
1765-05-11,Warenar,"Hooft, Pieter Cornelisz",Aulularia,"Plautus, T. Maccius"
1765-08-12,"Rhadamistus en Zenobia, treurspel","Bogaert, Abraham","Rhadamiste et Zénobie, tragédie","Crébillon, Prosper Jolyot de"
1765-08-12,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1765-08-15,Eneas en Turnus; treurspel,"Rotgans, Lukas",,
1765-08-15,Het verliefde huysgezin; kluchtspel,"Elias, Jacob","La Famille extravagante, comédie","Le Grand, Marc Antoine"
1765-08-17,Fabricius. Treurspel,"Feitama, Sybrand",,
1765-08-17,"Blindemannetje, kluchtspel","Coningh, T. de",Colin maillard,"Dancourt, Florent Carton"
1765-08-19,"De malle wédding óf Gierige Geeraard, blyspél [by Nil Volentibus Arduum group]",Nil Volentibus Arduum group,"La folle gageure, ou Les divertissemens de la comtesse de Pembroc","Le Métel de Boisrobert, François"
1765-08-19,"De Ontrouwe Kantoorknecht, en Lichtvaardige Dienstmaagd","Bernagie, Pieter",,
1765-08-22,"Attila, koning der Hunnen. Treurspel","Elias, Michiel","Attila, Roy des Huns","Corneille, Pierre"
1765-08-22,"Het hofstee leeven, kluchtspel","Wit (de jonge), Abraham de",La maison de campagne,"Dancourt, Florent Carton"
1765-08-26,"Beslikte Swaantje, en drooge Fobert; of De boere rechtbank","Alewyn, Abraham",,
1765-08-26,"De Puiterveense helleveeg, of Beslikte Swaantje aan de tap","Alewyn, Abraham",,
1765-08-29,Wenseslaus koning van Poolen. Treurspel.,"Lescailje, Katharina",Venceslas,"Rotrou, Jean"
1765-08-29,"Krispyn, baron, en afslager. Kluchtspel","Benjamin, Hermanus",,
1765-09-02,"Democritus, of de verliefde filosoof","Elvervelt, Henrik van",Démocrite,"Regnard, Jean François"
1765-09-02,"Krispyn, jufvrouw en notaris. Blyspel","Ryk, Jacob de (incorrect: Jan de Rijck)",,
1765-09-05,"Scilla, treurspel","Rotgans, Lukas",,
1765-09-05,De dwarsdrijfster. Kluchtig blijspel.,"Huybert van Kruiningen, Pieter Anthony de",L'esprit de contradiction,"Rivière-Dufresny, Charles"
1765-09-07,Het huwelyk van Orondates en Statira. Treurspel [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Le mariage d'Oroondate et de Statire,"Magnon, Jean"
1765-09-07,Het huwelyk van Orondates en Statira. Treurspel [by Nil Volentibus Arduum group],"Lingelbach, David",Le mariage d'Oroondate et de Statire,"Magnon, Jean"
1765-09-07,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1765-09-09,"Kluchtspel van het gedwongen houwelyck, of mariage forcè.","Pels, Andries",Le Mariage forcé,"Molière (ps. Poquelin, Jean Baptiste)"
1765-09-09,"Lubbert Lubbertze, of, de geadelde boer. Blyspel","Lacroix, Pieter de",George Dandin,"Molière (ps. Poquelin, Jean Baptiste)"
1765-09-09,"Lubbert Lubbertze, of, de geadelde boer. Blyspel","Breda, Michiel van",George Dandin,"Molière (ps. Poquelin, Jean Baptiste)"
1765-09-12,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1765-09-12,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1765-09-14,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1765-09-14,"'t Koffyhuis, kluchtspel","Hoeven, Willem van der",,
1765-09-16,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1765-09-16,"De geschaakte bruid, of de verliefde reizegers; blijspel","Rijndorp, Jacob van","Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1765-09-16,"De geschaakte bruid, of de verliefde reizegers; blijspel",Nil Volentibus Arduum group,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1765-09-19,"De getrouwde philosooph, of De beschaamde echtgenoot; blyspel","Hooff, Nicolaas Willem op den","Le philosophe marié, ou Le mary honteux de l'être. Comédie","Destouches, (ps. Philippe Néricault)"
1765-09-19,"Krispyn, muzikant.","Lacroix, Pieter de",Crispin musicien,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1765-09-21,"Achilles, treurspel","Huydecoper, Balthasar",,
1765-09-21,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1765-09-23,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen",,
1765-09-23,De Vryer-zieke Vrijster of 't huwelik van niet,"Leeuw, Adriaan Bastiaansz de",Le mariage de rien,"Montfleury, Antoine Jacob"
1765-09-24,"De toveryen van Armida, of het belegerde Jeruzalem, treurspel","Peys, Adriaen",,
1765-09-24,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan",,
1765-09-25,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas",,
1765-09-25,"Piramus en Thisbe, of De bedrooge hartog van Pierlepon, boertige tragedie [by M. Gramsbergen]","Gramsbergen, Matthijs",Midsummernight's Dream,"Shakespeare, William"
1765-09-26,"Spaensche heidin, a.k.a. Het leven van Konstance [by Matt. Tengnagel]","Tengnagel, Mattheus Gansneb",La gitanilla de Madrid,"Cervantes y Saavedra, Miguel de"
1765-09-26,De Schermerhornsche vrijstermarkt,"Schroder, Johannes",,
1765-09-27,"De dood van Willem den Eersten, prins van Oranje","Bruin, Claas",,
1765-09-27,"De verwarde jalousy, bly-spel","Focquenbroch, Willem Godschalk van","Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1765-09-28,Zarucma,"Pater, Lucas",Zarucma,"Cordier de Saint-Firmin, Edmond"
1765-09-28,"Krispyn, medicyn","Lacroix, Pieter de",Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1765-09-30,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1765-09-30,"Het dronkemans testament, of De uitvaart van meester Andries","Domis, Guiliam Toussaint",,
1765-10-01,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1765-10-01,Pefroen met 'et schaapshooft,"Vincent, Ysbrand","Lubin, ou le sot vange","Poisson, Raymond"
1765-10-02,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1765-10-02,Duifje en Snaphaan,"Fornenbergh, Jan Baptist van",,
1765-10-03,"Min in't lazarus-huys, blyspel","Focquenbroch, Willem Godschalk van",Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1765-10-03,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)",,
1765-10-04,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1765-10-04,Wagt me voor dat laantje; kluchtspel,"Elger, Willem den",Attendez-moi sous l'orme,"Regnard, Jean François"
1765-10-04,Wagt me voor dat laantje; kluchtspel,"Elger, Willem den",Attendez-moi sous l'orme,"Rivière-Dufresny, Charles"
1765-10-05,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar",,
1765-10-05,"Het groot vermoogen van juffers oogen, of De betoverde kelk; kluchtspel",,La coupe enchantée,"Chevillet de Champmeslé, Charles"
1765-10-05,"Het groot vermoogen van juffers oogen, of De betoverde kelk; kluchtspel",,La coupe enchantée,"Dancourt, Florent Carton"
1765-10-07,De toveres Circe,"Baroces, Jacob",El mayor encanto amor,"Calderón de la Barca, Pedro"
1765-10-07,De toveres Circe,"Baroces, Jacob","Ulysses in ’t eylandt van Circe, oft, geen grooter toovery als liefde. Hofspel","Grieck, Claude de"
1765-10-07,De toveres Circe,"Leeuw, Adriaan Bastiaansz de",El mayor encanto amor,"Calderón de la Barca, Pedro"
1765-10-07,De toveres Circe,"Leeuw, Adriaan Bastiaansz de","Ulysses in ’t eylandt van Circe, oft, geen grooter toovery als liefde. Hofspel","Grieck, Claude de"
1765-10-07,Broershert,"Leeuw, Adriaan Bastiaansz de",,
1765-10-08,De toveres Circe,"Baroces, Jacob",El mayor encanto amor,"Calderón de la Barca, Pedro"
1765-10-08,De toveres Circe,"Baroces, Jacob","Ulysses in ’t eylandt van Circe, oft, geen grooter toovery als liefde. Hofspel","Grieck, Claude de"
1765-10-08,De toveres Circe,"Leeuw, Adriaan Bastiaansz de",El mayor encanto amor,"Calderón de la Barca, Pedro"
1765-10-08,De toveres Circe,"Leeuw, Adriaan Bastiaansz de","Ulysses in ’t eylandt van Circe, oft, geen grooter toovery als liefde. Hofspel","Grieck, Claude de"
1765-10-08,Vechter. Kluchtspel,"Angelkot, Hermannus",,
1765-10-09,De toveres Circe,"Baroces, Jacob",El mayor encanto amor,"Calderón de la Barca, Pedro"
1765-10-09,De toveres Circe,"Baroces, Jacob","Ulysses in ’t eylandt van Circe, oft, geen grooter toovery als liefde. Hofspel","Grieck, Claude de"
1765-10-09,De toveres Circe,"Leeuw, Adriaan Bastiaansz de",El mayor encanto amor,"Calderón de la Barca, Pedro"
1765-10-09,De toveres Circe,"Leeuw, Adriaan Bastiaansz de","Ulysses in ’t eylandt van Circe, oft, geen grooter toovery als liefde. Hofspel","Grieck, Claude de"
1765-10-09,"De moetwillige bootsgezel, kluchtspel","Sammers, Jacob",De Gramschap,"Ogier, Willem"
1765-10-10,"Veranderlyk geval, of Stantvastige liefde","Baroces, Jacob",Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1765-10-10,"Veranderlyk geval, of Stantvastige liefde","Heynck, Dirk Pietersz",Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1765-10-10,De belachchelyke hoofsche juffers,"Lacroix, Pieter de",Les précieuses ridicules,"Molière (ps. Poquelin, Jean Baptiste)"
1765-10-12,"De glorieus, of De vernederde hoogmoed; tooneelspel","Elvervelt, Henrik van","Le Glorieux, comédie","Destouches, (ps. Philippe Néricault)"
1765-10-12,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter",,
1765-10-14,De gekroonde na haar dood. Treurspel,"Heulen, Christiaan van",Reinar después de morir,"Vélez de Guevara, Luis"
1765-10-14,Het studenteleven a.k.a. Het Franeker studentenleeven,"Bernagie, Pieter",,
1765-10-17,Den grooten Bellizarius,"Grieck, Claude de","Le Bélisaire, tragédie","Rotrou, Jean"
1765-10-17,"De meid, kaptein, schutter en tamboer, kluchtspel","Dulken, Gerrit van",,
1765-10-19,"Rodogune, prinsesse der Parthen [by F. Rijk]","Rijk, Frans","Rodogune, princesse des Parthes","Corneille, Pierre"
1765-10-19,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter",,
1765-10-21,De Amerikaan; blyspel,"Elvervelt, Henrik van",Arlequin Sauvage,"La Font, Joseph de"
1765-10-21,De Amerikaan; blyspel,"Elvervelt, Henrik van",Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1765-10-21,Henrik en Pernille,"Elvervelt, Henrik van",Henrich og Pernille,"Holberg, Ludvig"
1765-10-28,"Don Louis de Vargas, of Edelmoedige wraek","Heynck, Dirk Pietersz",El tejedor de Segovia,"Ruiz de Alarcón y Mendoza, Juan"
1765-10-28,De Mansmoer,"Haps, Pieter Willem van",,
1765-11-04,De verduytste Cid. Bly-eindend treurspel,"Heemskerk, Johan van",Le Cid. Tragi-comedie.,"Corneille, Pierre"
1765-11-04,"De vryer kamenier, en de knecht minnemoer, of De gelukte liefdelist. Kluchtspel","Broek, Lambertus van den",,
1765-11-09,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de",,
1765-11-09,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"Dancourt, Florent Carton"
1765-11-09,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"La Motte, Antoine Houdar de"
1765-11-09,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"Boindin, Nicolas"
1765-11-11,"De burgerlyke edelman, blyspel","Maas, Hendr. (Toneelvertaler)",Le bourgeois gentilhomme,"Molière (ps. Poquelin, Jean Baptiste)"
1765-11-11,"Krispyn, barbier, dansmeester, pagie, en graaf; kluchtspel","Krook, Enoch",,
1765-11-11,"Krispyn, barbier, dansmeester, pagie, en graaf; kluchtspel","Kroon, Daniel",,
1765-11-16,"Gabinia, treurspel","Feitama, Sybrand","Gabinie, tragedie chretienne","Brueys, David Augustin de"
1765-11-16,"De listige vryster, óf De verschalkte voogd; blyspél","Vincent, Ysbrand",L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1765-11-18,De verwaande Hóllandsche Franschman. Blyspél,"Pels, Andries",,
1765-11-18,De verwaande Hóllandsche Franschman. Blyspél,Nil Volentibus Arduum group,,
1765-11-18,De aerdige bedriegeryen van Schapin,"Buysero, Dirk",Les fourberies de Scapin,"Molière (ps. Poquelin, Jean Baptiste)"
1765-11-23,"Aristomenes, treurspel","Roullaud, Henri Jean","Aristomène, tragédie","Marmontel, Jean François"
1765-11-23,De ontdekte schyndeugd; blyspel,"Lingelbach, David",,
1765-11-25,"De vorstelyke wees, of Het veröverd China; treurspel","Hooff, Nicolaas Willem op den","L'orphelin de la Chine, tragédie",Voltaire
1765-11-25,"Fielebout, óf De dókter tégens dank, kluchtig blyspél",Nil Volentibus Arduum group,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1765-11-30,"De vorstelyke wees, of Het veröverd China; treurspel","Hooff, Nicolaas Willem op den","L'orphelin de la Chine, tragédie",Voltaire
1765-11-30,De hovenier door liefde. Blyspel.,"Hoeven, Emanuel van der",Le galant jardinier,"Dancourt, Florent Carton"
1765-12-02,"De vorstelyke wees, of Het veröverd China; treurspel","Hooff, Nicolaas Willem op den","L'orphelin de la Chine, tragédie",Voltaire
1765-12-02,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter",,
1765-12-07,Fabricius. Treurspel,"Feitama, Sybrand",,
1765-12-07,"De schipbreuk, of De lykstaetsie van Krispyn; kluchtspel","Elias, Jacob","Le naufrage, ou La pompe funèbre de Crispin","La Font, Joseph de"
1765-12-09,Het gewaande bloedverwantschap; blyspel,"Wandelaar, Jan",,
1765-12-09,Het huwelijk sluijten,"Bernagie, Pieter",,
1765-12-14,Demophontes; treurspel,"Westerwijk, Gerard (Vertaler)",Demofoonte,"Metastasio, Pietro"
1765-12-14,De woekeraar edelman; kluchtspel,"Japin, Jean","L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1765-12-16,"Sophonisba, treurspel","Haps, Pieter Willem van",,
1765-12-16,"Het bedurven huishouwen, kluchtspel","Krook, Enoch",,
1765-12-16,"Het bedurven huishouwen, kluchtspel","Kroon, Daniel",,
1765-12-21,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1765-12-21,De geveinsde zotheid door liefde,,Les folies amoureuses,"Regnard, Jean François"
1765-12-23,Gysbreght van Aemstel,"Vondel, Joost van den",,
1765-12-23,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1765-12-23,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1765-12-30,Gysbreght van Aemstel,"Vondel, Joost van den",,
1765-12-30,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1765-12-30,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1766-01-06,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-06,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-01-06,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1766-01-11,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-11,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-01-11,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1766-01-13,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-13,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-01-13,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1766-01-18,Heraklius. Treurspel [by F. Rijk],"Rijk, Frans","Heraclius, empereur d'Orient","Corneille, Pierre"
1766-01-18,De wanhébbelyke liefde. Kluchtspél,Nil Volentibus Arduum group,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1766-01-20,Gysbreght van Aemstel,"Vondel, Joost van den",,
1766-01-20,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1766-01-20,De bruiloft van Kloris en Roosje,"Buysero, Dirk",,
1766-01-25,"Sesostris, koning van Egipte, treurspel","Mauricius, Johan Jacob",Amasis. Tragedie,"Lagrange Chancel, François Joseph de"
1766-01-25,"De vrijer in de kist, kluchtspel",Nil Volentibus Arduum group,Pekelharing,"Vos, Isaac"
1766-01-27,De ingebeelde zieke. Blyspél,Nil Volentibus Arduum group,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1766-01-27,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-01,Ifigenia. Treurspél [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Iphigénie,"Racine, Jean"
1766-02-01,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-03,"Astrate, koning van Tyrus","Buysero, Dirk","Astrate, roy de Tyr","Quinault, Philippe"
1766-02-03,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-08,Andromaché [by L. Meijer],Nil Volentibus Arduum group,Andromaque,"Racine, Jean"
1766-02-08,Andromaché [by L. Meijer],"Meijer, Lodewijk",Andromaque,"Racine, Jean"
1766-02-08,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-10,"Karel, erfprins van Spanje. Treurspel","Bidloo, Govert",,
1766-02-10,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-15,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-02-15,Het orakel,"Hooff, Nicolaas Willem op den",L'oracle,"Saint-Foix, Germain François Poullain de"
1766-02-17,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1766-02-17,"De gewaande advocaat, kluchtspel","Lacroix, Pieter de",L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1766-02-17,"De gewaande advocaat, kluchtspel","Lacroix, Pieter de",L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1766-02-17,"De gewaande advocaat, kluchtspel","Peys, Adriaen",L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1766-02-17,"De gewaande advocaat, kluchtspel","Peys, Adriaen",L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1766-02-24,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1766-02-24,De vermakelyke rouw,"Peys, Adriaen","Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1766-03-03,"Hester, of de verlossinge der joden. Treurspel [by F. Rijk]","Rijk, Frans","Esther, tragédie","Racine, Jean"
1766-03-03,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan",,
1766-03-08,"Romulus, treurspel","Tijsens, Gijsbert","Romulus, tragedie","La Motte, Antoine Houdar de"
1766-03-08,,,,
1766-03-10,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-03-10,Krispyn dragonder; kluchtspel,"Rijk, Frans","La Dragone ou Merlin dragon, comedie",Desmarres
1766-03-15,"De wedergevonden zoon, blyspel","Hartsen, Antoni","L'Enfant prodigue, comédie",Voltaire
1766-03-15,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1766-03-17,"Arminius, Beschermer der Duytsche Vryheid","Bernagie, Pieter",,
1766-03-17,Haat en nydt,"Ogier, Willem",,
1766-03-22,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-03-22,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1766-03-24,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-03-24,"'t Koffyhuis, kluchtspel","Hoeven, Willem van der",,
1766-03-29,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1766-03-29,"De stiefvaar, blijspel","Asselijn, Thomas",,
